office-id,office-name,booking-date,product-name,article-count,postage,vas,tax,fm-charges,ps-charges,ss-charges,total_amount,avg-weight
11660834,Ammanabrolu S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,48
11104961,Ammavaripalem B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11106647,Ammulapalem B.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,2,104,0,20,0,0,0,124,1010
11106647,Ammulapalem B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,2,94,0,16,0,0,0,110,45
11107485,Ampavalli B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,6,114,0,24,0,0,0,138,70
11360044,Anakapalle H.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,62,2212,0,398,0,215,0,2610,29246
11360044,Anakapalle H.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,88,3483,240,622,0,693,0,4105,4994
11360044,Anakapalle H.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,7,1190,0,214,0,0,0,1404,13230
11661426,Anandapuram S.O (Visakhapatnam),2026-05-02T00:00:00+05:30,Inland Speed Post Document,20,677,0,122,0,150,0,649,885
11660905,Anantapalli S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,2,47,0,8,0,0,0,55,25
11660003,Anantapur Collectorate S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,10,0,0,0,0,0,628,0,6100
11660003,Anantapur Collectorate S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,49,653,100,118,0,187,2070,771,2160
11660003,Anantapur Collectorate S.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,1,280,0,50,0,0,0,330,2525
11660004,Anantapur Engg College S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,11,380,30,66,0,220,0,446,465
11660004,Anantapur Engg College S.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,2,305,0,56,0,0,0,361,2662
11360001,Anantapur H.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,9,774,10,138,0,0,147,912,20183
11360001,Anantapur H.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,260,10463,1350,1885.73,0,355,442,12131.73,8781
11360001,Anantapur H.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,1,90,0,16,0,0,0,106,570
11260001,Anantapur RMS  BOOKING Office,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,35,2476,0,446,0,0,0,2922,46833
11260001,Anantapur RMS  BOOKING Office,2026-05-02T00:00:00+05:30,Inland Speed Post Document,69,2092,100,372.43,0,112,548,2384.43,2952
11260001,Anantapur RMS  BOOKING Office,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,4,360,0,64,0,0,253,318,4736
11103914,Anantavaram B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11660941,Anantavaram S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,3,0,0,0,0,0,0,0,200
11660117,Anantharajupet S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,3,0,0,0,0,126,0,0,549
