Office ID,Office Name,Booking Date,Product Name,Walk-in Customer,Registered Bulk,On Postal Service,Govt Service,Walk-in Non-Commercial,Non-Commercial,Commercial,E-commerce,PIDPI,Student Mail,Others,Walk-in Commercial,Walk-in E-commerce,Bulk Non-Commercial,Bulk Commercial,Bulk E-commerce,BO Rebooking,Free Active Service,Inter FPO
11104960,Ammapalem B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107201,Ammirekula B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107485,Ampavalli B.O,01-06-2026,All Products,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108212,Ampolu B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103405,Amudalapalli B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360044,Anakapalle H.O,01-06-2026,All Products,142,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104964,Ananandapuram B.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661426,Anandapuram S.O (Visakhapatnam),01-06-2026,All Products,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660905,Anantapalli S.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660003,Anantapur Collectorate S.O,01-06-2026,All Products,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660004,Anantapur Engg College S.O,01-06-2026,All Products,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360001,Anantapur H.O,01-06-2026,All Products,206,60,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
11260001,Anantapur RMS  BOOKING Office,01-06-2026,All Products,115,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660774,Anantasagaram S.O,01-06-2026,All Products,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660941,Anantavaram S.O,01-06-2026,All Products,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108806,Ananthagiri B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660117,Anantharajupet S.O,01-06-2026,All Products,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108700,Ananthavaram B.O,01-06-2026,All Products,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104966,Ananthavaram B.O,01-06-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103915,Ananthavarappadu B.O,01-06-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661298,Anaparthy S.O,01-06-2026,All Products,31,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661122,Anatavaram S.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102977,Andaluru B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661427,Andhra University S.O,01-06-2026,All Products,110,29,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660775,Andhrakesari Nagar S.O,01-06-2026,All Products,23,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106650,Andiba B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100414,Angallu B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660554,Angaluru S.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661299,Angara S.O,01-06-2026,All Products,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106035,Anikalapalli B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102593,Anjimedu B.O,01-06-2026,All Products,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106443,Ankampalem B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100007,Ankampalli B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107486,Ankavaram B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102979,Annavaram B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661205,Annavaram S.O,01-06-2026,All Products,26,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106446,Antarvedi Devastanam B.O,01-06-2026,All Products,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661123,Antarvedipalem S.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107488,Antivalasa B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660777,Anumasamudrampeta S.O,01-06-2026,All Products,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100008,Anumpalli,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660906,Aphb Colony S.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100416,Appa Rao Street B.O,01-06-2026,All Products,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106655,Appalrajupuram B.O,01-06-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106447,Appanapalli B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102981,Appanna Cheruvu B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100011,Appilepalli B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102596,Applayagunta B.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660634,Apsp Colony(Mangalagiri) S.O,01-06-2026,All Products,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661489,Apsp Quarters S.O,01-06-2026,All Products,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106656,Aradakota B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106657,Araku B.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661159,Araku Colony S.O,01-06-2026,All Products,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661160,Araku Rs S.O,01-06-2026,All Products,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661360,Arasavilli S.O,01-06-2026,All Products,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102983,Aratlakatta B.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660005,Aravindanagar S.O,01-06-2026,All Products,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661072,Ardhaveedu S.O,01-06-2026,All Products,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107492,Arikathota B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661428,Arilova S.O,01-06-2026,All Products,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100421,Arimanipenta B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106658,Aripaka B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106044,Arivemula B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106659,Arjunagiri B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
